"Item","1","2","b1"
"Item1",1.59994603001978,0.0184672954143025,1.32026964356191
"Item2",0.00552203238476068,1.49806235336,1.27812666585669
"Item3",1.7812608952634,0.0262254677480087,-0.27052848204039
"Item4",0.0214035457698628,1.11875646235421,1.16177244856954
"Item5",1.00644886922091,0.0705519654555246,0.300858180737123
"Item6",0.0508577564964071,1.57595546942903,0.197899979073554
"Item7",1.88264670284698,0.106607014196925,-1.41568712680601
"Item8",0.0912894606823102,0.886354560009204,-0.575636999448761
"Item9",1.48984558378579,0.0323231423506513,1.08019882044755
"Item10",0.051801283552777,1.63754532531602,1.09024759568274
"Item11",1.38993447547546,0.0143959058797918,0.0404705253895372
"Item12",0.0964896767050959,1.54901811060263,0.726899878587574
